659,1
2096,4
815,1
1697,3
497,1
2033,4
1923,3
557,1
780,1
955,1
572,1
234,2
1615,3
450,1
1419,2
712,1
712,4
1968,3
2032,0
2032,4
924,1
2374,4
2137,4
2297,4
860,1
846,1
1847,3
2346,4
2106,4
782,1
1426,2
156,0
447,1
2190,0
2190,4
2034,0
844,1
771,1
184,0
906,1
1657,3
177,0
484,1
2300,4
1174,2
2097,4
579,1
2352,4
871,1
110,0
390,0
1935,3
1944,1
1944,3
2373,4
562,1
1263,2
1170,2
663,1
358,0
944,1
545,1
1156,2
2219,4
1946,3
711,1
132,0
1332,2
648,1
6,0
1631,3
1900,3
2069,3
2069,4
39,0
1734,3
73,0
1586,3
315,0
1182,2
946,1
8,0
2206,4
1296,2
904,1
1878,3
560,1
2010,4
790,1
1710,3
549,1
1315,2
1500,2
729,1
858,1
2060,4
1524,2
787,1
367,0
1803,3
230,0
1165,2
2387,4
848,1
1313,2
502,1
1380,2
1281,2
610,1
191,0
1108,2
1483,2
734,1
1813,3
384,0
1883,3
1774,3
323,0
2011,4
585,1
2111,4
2349,0
2349,4
2351,4
611,1
509,1
1262,2
1123,2
106,0
1090,2
1518,2
1434,2
896,1
828,1
1860,3
1673,3
473,1
2291,0
2291,4
1059,2
1440,2
226,0
67,0
67,2
2345,4
415,0
638,1
2029,4
327,0
799,1
2058,4
1893,3
1450,2
1450,4
1089,2
668,1
91,0
717,1
125,0
298,2
299,0
883,1
1969,4
1154,2
219,0
1783,3
1204,2
138,0
1494,2
296,0
837,1
1592,3
2086,4
1256,2
1819,3
965,1
2018,4
664,1
1877,3
1481,2
61,0
467,1
756,1
937,1
20,0
229,0
2205,4
1676,3
1166,2
912,1
811,1
1216,2
1692,3
1545,3
813,1
491,1
684,1
2030,4
922,1
1341,2
785,1
647,1
593,1
489,1
1770,3
929,1
929,4
994,2
708,1
2114,4
1839,3
1244,2
1443,2
1786,3
506,1
1990,4
2307,4
861,1
366,0
1537,2
1420,2
240,0
240,4
462,1
979,2
80,0
2256,4
1433,2
2008,4
436,1
1961,4
2158,4
1210,2
403,0
409,0
409,4
778,1
274,0
1412,2
178,0
1025,2
892,1
400,0
1574,3
1643,3
598,1
1289,2
1269,2
1995,4
2381,0
2259,4
199,0
707,1
951,1
2359,4
1757,3
2078,4
2180,4
1632,3
374,0
894,1
1130,2
169,0
977,2
1572,3
1784,3
2176,4
162,0
356,0
2151,4
698,1
347,0
2216,4
2075,4
77,0
1246,2
2338,4
127,0
2340,4
511,1
812,1
1259,2
1447,2
577,1
1091,2
590,1
330,0
2230,4
1213,2
2001,4
1314,2
1305,2
368,0
1714,3
2210,4
1126,2
972,2
1017,2
1280,2
1706,3
69,0
2316,4
1735,3
938,1
1960,4
1475,2
762,1
1758,3
2,0
1862,3
312,0
1092,2
863,1
1589,3
1271,2
2054,4
2204,4
2344,4
49,0
1551,3
1771,3
1502,2
1240,2
2154,4
975,2
1442,2
1015,2
173,0
157,0
864,1
1971,4
885,1
1927,3
2064,4
2051,4
1353,2
1812,3
934,1
119,0
1775,3
1959,4
627,1
1177,2
236,0
1363,2
2186,4
387,0
1142,2
1564,3
1146,2
1529,0
804,1
495,1
515,1
914,1
945,1
1449,2
1422,2
1053,2
666,1
2355,4
1951,4
735,1
1737,1
1737,4
1765,3
421,0
1865,3
1980,0
1980,4
357,0
357,4
1489,2
2031,4
776,1
776,3
457,1
1512,2
1284,2
508,1
810,1
556,1
1325,2
952,1
10,0
674,1
2305,4
1799,4
1957,4
2163,4
503,1
1188,2
580,1
337,0
337,4
1513,2
212,0
1701,3
1741,3
1833,3
599,1
1479,2
446,1
107,0
1072,2
1019,2
1415,2
1751,3
1225,2
115,0
115,4
1298,2
909,1
2014,4
1964,1
1099,2
46,0
1934,3
1195,2
522,1
438,1
270,0
1194,2
1645,3
567,1
726,1
2127,4
267,0
1671,3
1691,3
1716,3
1190,2
1361,2
1598,3
1347,2
2315,4
730,1
411,0
411,4
850,1
377,0
2016,3
94,0
1909,3
1828,3
1079,2
1140,2
1776,3
1507,2
1066,2
1032,2
155,0
172,0
2382,4
466,1
1235,2
1487,2
1724,3
1744,3
422,0
306,0
306,4
2027,4
854,1
50,0
884,1
1183,2
2109,4
869,1
2321,1
1932,3
1386,2
881,1
1555,3
1187,2
1907,3
1137,2
715,1
2118,4
500,1
1418,2
2231,4
841,1
1309,2
671,1
1295,2
1711,3
1850,3
1858,3
2070,4
1310,2
1887,3
1925,3
1556,3
1681,3
654,1
2238,4
1760,4
336,0
984,2
1588,3
1717,3
1041,2
2178,1
1718,3
2383,0
2383,4
1949,3
1038,2
2052,4
1498,2
1745,3
1728,3
140,0
1792,3
890,1
2007,4
1888,3
1048,2
764,1
1521,2
187,0
738,1
57,0
208,0
40,0
2164,4
88,0
533,4
181,0
874,1
1274,2
353,0
2117,1
2117,4
1167,2
1511,2
1720,3
2228,4
1111,2
695,1
625,1
1238,2
407,0
1098,2
470,1
68,0
1021,2
2370,4
1913,3
1578,3
581,1
201,0
504,1
1364,2
2267,4
2243,4
58,0
2050,4
1161,2
1779,3
1544,3
1544,4
