0,1706
0,1707
0,1766
0,1771
0,1870
0,1976
0,1990
0,1996
0,2125
0,2159
0,2271
0,2272
0,2289
0,2292
0,2308
0,2424
0,2536
1,3289
1,3292
1,3301
1,3401
1,3481
1,3507
1,3512
1,3521
1,3565
1,3572
1,3659
1,3673
1,3690
1,3721
1,3846
1,3908
1,3929
1,3944
1,3977
2,1706
2,1732
2,1771
2,1973
2,1996
2,2161
2,2271
2,2289
2,2292
2,2377
2,2424
2,2536
3,218
3,219
3,246
3,316
3,379
3,396
3,437
3,639
3,703
3,2150
3,2349
4,123
4,3289
4,3301
4,3345
4,3356
4,3391
4,3427
4,3507
4,3512
4,3532
4,3565
4,3572
4,3585
4,3649
4,3673
4,3697
4,3851
4,3929
4,3944
4,3977
5,891
5,1034
5,1210
5,1294
5,1333
5,1438
5,1532
5,1570
6,1642
6,1771
6,1971
6,1990
6,1996
6,2289
6,2377
6,2424
6,2536
7,1293
7,1692
8,921
8,1602
8,3543
8,3788
9,733
9,890
9,1293
9,1294
9,1418
9,1475
10,1016
10,1073
10,1100
10,1226
10,1245
10,1294
10,1475
10,1518
10,1544
11,3324
11,3406
11,3438
11,3447
11,3521
11,3572
11,3786
11,3810
11,3819
11,3846
11,3929
11,3944
11,3977
12,113
12,120
12,128
12,145
12,177
12,202
12,204
12,219
12,246
12,341
12,350
12,351
12,372
12,408
12,437
12,465
12,504
12,510
12,531
12,563
12,600
12,620
13,7
13,246
13,251
13,372
13,408
13,465
13,559
13,563
14,519
14,611
14,693
15,1294
16,110
16,483
16,487
16,701
17,3250
17,3324
17,3342
17,3365
17,3412
17,3425
17,3447
17,3456
17,3572
17,3672
17,3686
17,3721
17,3739
17,3786
17,3819
17,3883
17,3912
17,3929
17,3944
17,3998
18,3316
18,3345
18,3427
18,3512
18,3565
18,3572
18,3673
18,3776
18,3929
18,3944
19,2572
19,2592
19,2597
19,2641
19,2679
19,2700
19,2825
19,2843
19,2857
19,2878
19,2886
19,2941
19,2952
19,3004
19,3005
19,3063
19,3067
19,3090
19,3097
19,3119
19,3149
19,3192
19,3205
20,904
20,979
20,1125
20,1211
20,1391
20,1397
20,1570
20,1601
21,3301
21,3304
21,3323
21,3391
21,3507
21,3521
21,3563
21,3572
21,3682
21,3690
21,3697
21,3739
21,3786
21,3846
21,3908
21,3920
21,3929
21,3944
22,963
22,1044
22,1100
22,1283
22,1294
22,1434
23,3345
23,3391
23,3401
23,3532
23,3572
23,3649
23,3659
23,3673
23,3929
23,3944
23,3977
23,3982
24,3356
24,3410
24,3481
24,3572
24,3624
24,3682
24,3774
24,3786
24,3908
24,3929
24,3944
25,3272
25,3304
25,3356
25,3399
25,3475
25,3481
25,3492
25,3571
25,3604
25,3624
25,3707
25,3774
25,3786
25,3846
25,3859
25,3895
25,3908
25,3929
25,3944
25,3947
25,3956
26,1706
26,1707
26,1719
26,1732
26,1771
26,1973
26,1996
26,2130
26,2153
26,2169
26,2271
26,2289
26,2292
26,2311
26,2377
26,2414
26,2424
26,2493
26,2536
27,1003
27,1023
27,1044
27,1100
27,1434
27,3258
27,3543
28,966
28,1100
28,1434
28,1477
29,733
29,739
29,808
29,891
29,1012
29,1044
29,1078
29,1100
29,1175
29,1200
29,1226
29,1279
29,1283
29,1294
29,1434
29,1509
30,1450
30,2712
30,2715
30,2919
30,2935
30,3006
30,3039
31,1200
31,1226
31,1418
31,1541
32,1642
32,1732
32,1771
32,2166
32,2169
32,2196
32,2266
32,2271
32,2424
33,1771
33,1973
33,1996
33,2271
33,2289
33,2424
34,19
34,30
34,46
34,73
34,94
34,148
34,204
34,243
34,293
34,363
34,483
34,496
34,504
34,599
34,617
34,638
35,19
35,30
35,46
35,90
35,94
35,120
35,135
35,181
35,243
35,283
35,429
35,438
35,461
35,483
35,495
35,496
35,504
35,566
35,638
35,657
36,408
36,491
36,506
36,559
36,563
37,722
37,739
37,765
37,767
37,808
37,919
37,1059
37,1087
37,1294
37,1505
37,1513
37,1567
38,742
38,766
38,890
38,1027
38,1088
38,1100
38,1106
38,1200
38,1293
38,1294
38,1304
38,1398
38,1434
38,1475
38,1528
38,1541
39,19
39,30
39,90
39,94
39,138
39,181
39,243
39,406
39,429
39,460
39,495
39,496
39,504
39,526
39,566
39,599
39,600
39,665
39,695
40,2592
40,2597
40,2641
40,2679
40,2700
40,2768
40,2825
40,2878
40,2941
40,3004
40,3005
40,3067
40,3090
40,3149
40,3192
40,3205
41,2574
41,2594
41,2679
41,2712
41,2766
41,2825
41,2828
41,2830
41,2843
41,2861
41,2886
41,2935
41,2941
41,2950
41,2961
41,2978
41,3005
41,3011
41,3066
41,3067
41,3089
41,3175
41,3205
42,2570
42,2629
42,2755
42,2990
42,3061
42,3163
43,3251
43,3764
43,3842
43,3856
43,3859
44,1681
44,1713
44,1954
44,2005
44,2153
44,2253
45,1700
45,1707
45,1767
45,1771
45,1870
45,1955
45,1996
45,2049
45,2271
45,2272
45,2289
45,2310
45,2424
45,2447
45,2536
46,891
46,940
46,1294
46,2758
46,3944
47,821
47,891
47,1107
47,1109
47,1111
47,1363
47,1512
47,1592
47,3508
47,3549
47,3579
47,3871
47,3886
47,3946
48,739
48,827
48,1012
48,1087
48,1100
48,1175
48,1200
48,1283
48,1294
48,1434
49,767
49,812
49,891
49,1294
49,1318
49,1363
49,1378
49,1477
49,1513
50,3316
50,3345
50,3356
50,3391
50,3401
50,3427
50,3532
50,3572
50,3649
50,3673
50,3776
50,3929
50,3933
50,3944
50,3982
51,3251
51,3475
51,3492
51,3604
51,3626
51,3707
51,3786
51,3842
51,3856
51,3859
51,3944
51,3959
52,3272
52,3323
52,3475
52,3563
52,3707
52,3774
52,3786
52,3895
52,3908
52,3956
53,963
53,1023
53,1044
53,1078
53,1175
53,1241
53,1434
53,1490
53,1505
53,1509
54,978
54,1001
54,1059
54,1095
54,1143
54,1203
54,1294
54,1318
54,1445
54,1569
55,123
55,3289
55,3293
55,3345
55,3442
55,3507
55,3572
55,3649
55,3673
55,3738
55,3786
55,3851
55,3908
55,3916
55,3929
55,3933
55,3944
55,3977
55,3987
56,766
56,1016
56,1106
56,1226
56,1398
57,1771
57,1996
57,2271
57,2272
57,2289
57,2311
57,2318
57,2424
57,2460
57,2536
58,812
58,891
58,1001
58,1024
58,1095
58,1203
58,1231
58,1294
58,1318
58,1333
58,1363
58,1438
58,1445
58,1513
58,1537
58,1542
59,588
59,1280
59,1319
59,1602
59,3281
59,3306
59,3692
59,3788
59,3903
59,3929
59,3944
60,113
60,248
60,327
60,341
60,392
60,513
60,558
60,579
60,705
61,2574
61,2592
61,2679
61,2712
61,2715
61,2766
61,2768
