3875,4
6392,3
5917,2
882,0
4990,2
7348,3
2914,1
5515,2
1603,0
1097,0
3148,1
1763,0
4632,2
6546,3
5920,2
5868,2
9020,4
2780,1
392,0
6141,3
5311,2
1141,0
5815,2
2276,1
5308,2
8145,4
5619,2
7038,3
2991,1
9339,4
2050,1
9377,4
9231,1
6090,3
1394,0
1280,0
9474,4
4331,2
4699,2
8788,4
5014,2
8966,4
8635,1
8635,4
4547,2
22,0
1149,0
3416,1
6277,3
9101,1
9101,4
7182,3
2324,1
320,0
9856,4
8326,4
365,0
2652,1
7814,3
4849,2
1586,0
5003,2
863,0
176,0
3891,1
4272,2
3849,0
3849,1
7740,3
2710,1
1290,0
8725,1
8725,4
7699,3
521,0
577,0
4150,2
9674,4
426,0
4188,2
8275,4
8283,4
1101,0
518,0
6883,3
5481,2
543,0
2554,1
9734,1
9734,4
6064,3
4447,2
7443,3
1785,0
9818,1
9818,4
9837,4
7994,3
7617,3
3698,1
4082,2
3832,1
3832,3
696,0
439,0
3390,1
5622,2
3289,1
1000,0
6549,3
3991,1
283,0
6147,3
9979,4
5189,2
470,0
2232,1
9865,4
6298,3
774,0
6402,3
2560,1
1157,0
7146,3
1844,0
3999,1
3581,3
5131,2
91,0
5529,2
1929,0
897,0
2263,1
2087,1
9008,4
8250,4
7702,3
1113,0
6704,3
5054,2
8998,4
1366,0
3079,1
3079,4
7562,3
6251,3
5298,2
3482,1
9273,4
4035,2
6313,3
360,0
3238,1
7201,3
2846,1
3947,1
1156,0
9147,4
4828,2
2734,1
8442,4
8226,4
7836,3
7941,3
6245,3
520,3
7733,3
2872,1
9630,4
2223,1
2378,1
7685,3
3657,1
655,0
5030,2
8087,4
7274,3
240,0
8807,4
2490,1
8479,4
1392,0
1392,2
6613,3
6315,3
9633,4
4643,2
7664,3
3854,1
8475,1
8475,4
9653,4
8571,4
327,0
6256,3
8122,4
5099,2
5883,2
2865,1
2865,3
2865,4
7459,3
591,0
6757,3
7283,3
2684,1
9072,4
8925,1
8925,4
3506,1
8117,4
9980,4
2153,1
2916,1
4805,2
8731,4
9264,4
7397,3
6606,3
