0,196
0,1200
0,1203
0,1228
0,1243
0,1257
0,1259
0,1320
0,1321
0,1324
0,1355
0,1372
0,1388
0,1402
0,1411
0,1426
0,1432
0,1448
0,1463
0,1503
0,1510
0,1514
0,1540
0,1551
0,1558
0,1647
0,1654
0,1708
0,1713
0,1731
0,1753
0,1769
0,1770
0,1792
1,3
1,10
1,15
1,23
1,41
1,55
1,59
1,67
1,127
1,150
1,196
1,234
1,235
1,257
1,267
1,296
1,319
1,331
1,351
1,357
1,388
1,403
1,429
1,482
1,530
1,541
1,549
1,604
1,685
1,829
1,940
1,984
1,1916
1,2012
2,59
2,127
2,150
2,196
2,218
2,256
2,319
2,342
2,351
2,378
2,381
2,388
2,403
2,456
2,486
2,1200
2,1201
2,1235
2,1257
2,1259
2,1269
2,1279
2,1300
2,1330
2,1345
2,1441
2,1469
2,1500
2,1562
2,1577
2,1587
2,1595
2,1629
2,1646
2,1648
2,1654
2,1696
2,1767
2,1812
2,1824
2,1846
2,2188
2,2232
2,2344
3,1802
3,1803
3,1838
3,1841
3,1842
3,1843
3,1845
3,1846
3,1867
3,1876
3,1883
3,1890
3,1896
3,1908
3,1912
3,1923
3,1924
3,1934
3,1953
3,1957
3,1959
3,1968
3,1998
3,2004
3,2005
3,2013
3,2017
3,2027
3,2034
3,2057
3,2061
3,2068
3,2076
3,2133
3,2191
3,2194
3,2207
3,2213
3,2221
3,2243
3,2245
3,2337
3,2347
3,2369
3,2384
4,1201
4,1256
4,1259
4,1266
4,1279
4,1300
4,1321
4,1330
4,1337
4,1345
4,1355
4,1389
4,1432
4,1441
4,1453
4,1462
4,1463
4,1469
4,1500
4,1510
4,1519
4,1542
4,1571
4,1577
4,1587
4,1589
4,1595
4,1619
4,1624
4,1629
4,1646
4,1647
4,1654
4,1659
4,1696
4,1700
4,1708
4,1767
4,1841
4,1846
4,2012
5,3
5,604
5,624
5,631
5,661
5,670
5,675
5,685
5,691
5,719
5,733
5,751
5,761
5,814
5,829
5,830
5,841
5,854
5,929
5,940
5,953
5,984
5,987
5,990
5,1079
5,1106
5,1114
5,1120
5,1132
5,1140
5,1147
5,1168
5,1170
5,1954
5,2364
5,2502
6,1802
6,1803
6,1828
6,1838
6,1839
6,1841
6,1842
6,1843
6,1846
6,1876
6,1879
6,1883
6,1908
6,1912
6,1923
6,1957
6,1998
6,2004
6,2005
6,2013
6,2017
6,2027
6,2057
6,2062
6,2068
6,2113
6,2128
6,2213
6,2221
6,2232
6,2245
6,2298
7,1802
7,1803
7,1839
7,1841
7,1842
7,1843
7,1845
7,1867
7,1876
7,1879
7,1880
7,1883
7,1890
7,1896
7,1908
7,1912
7,1923
7,1924
7,1928
7,1933
7,1953
7,1957
7,1959
7,1968
7,1995
7,2017
7,2027
7,2057
7,2061
7,2062
7,2133
7,2191
7,2194
7,2213
7,2221
7,2287
7,2384
7,2397
7,2404
7,2426
7,2527
7,2578
7,2889
7,2947
8,3
8,10
8,13
8,15
8,41
8,76
8,89
8,213
8,235
8,237
8,292
8,296
8,373
8,475
8,530
8,544
8,598
8,604
8,608
8,615
8,624
8,631
8,670
8,685
8,691
8,705
8,719
8,733
8,736
8,740
8,778
8,801
8,806
8,841
8,968
8,990
8,1104
8,1106
8,1160
9,2
9,3
9,15
9,35
9,44
9,62
9,182
9,213
9,342
9,351
9,615
9,631
9,685
9,733
9,1200
9,1203
9,1256
9,1355
9,1518
9,1696
9,1812
9,1824
10,342
10,1200
10,1203
10,1228
10,1235
10,1243
10,1257
10,1259
10,1308
10,1320
10,1321
10,1330
10,1351
10,1355
10,1361
10,1372
10,1388
10,1411
10,1426
10,1448
10,1456
10,1463
10,1486
10,1503
10,1510
10,1514
10,1540
10,1551
10,1558
10,1619
10,1641
10,1647
10,1648
10,1661
10,1708
10,1713
10,1753
10,1757
10,1769
10,1770
10,1792
11,1200
11,1203
11,1228
11,1235
11,1243
11,1257
11,1259
11,1308
11,1320
11,1345
11,1355
11,1388
11,1411
11,1448
11,1450
11,1456
11,1486
11,1503
11,1510
11,1551
11,1558
11,1567
11,1619
11,1629
11,1648
11,1654
11,1661
11,1696
11,1708
11,1713
11,1728
11,1731
11,1753
11,1757
11,1769
11,1770
11,1792
12,1802
12,1803
12,1828
12,1838
12,1839
12,1841
12,1842
12,1843
12,1845
12,1846
12,1867
12,1876
12,1879
12,1880
12,1883
12,1890
12,1896
12,1908
12,1912
12,1923
12,1934
12,1957
12,1959
12,1968
12,1998
12,2004
12,2013
12,2017
12,2027
12,2034
12,2061
12,2062
12,2088
12,2113
12,2128
12,2133
12,2191
12,2213
12,2221
12,2243
12,2245
12,2298
12,2387
12,2397
12,2398
13,212
13,342
13,1201
13,1228
13,1256
13,1257
13,1307
13,1321
13,1330
13,1355
13,1388
13,1389
13,1402
13,1432
13,1453
13,1463
13,1469
13,1486
13,1487
13,1500
13,1510
13,1567
13,1577
13,1587
13,1595
13,1619
13,1629
13,1646
13,1647
13,1654
13,1659
13,1667
13,1700
13,1705
13,1708
13,1728
13,1753
14,1201
14,1266
14,1307
14,1330
14,1337
14,1386
14,1432
14,1469
14,1487
14,1511
14,1517
14,1518
14,1542
14,1571
14,1587
14,1589
14,1624
14,1629
14,1646
14,1659
14,1696
14,1727
14,1802
14,1803
14,1824
14,1826
14,1828
14,1838
14,1839
14,1841
14,1846
14,1879
14,1883
14,1933
14,1998
14,2005
14,2027
14,2057
14,2062
14,2158
14,2188
14,2221
14,2232
14,2298
14,2344
15,224
15,256
15,368
15,586
15,1203
15,1224
15,1228
15,1235
15,1243
15,1257
15,1259
15,1266
15,1279
15,1300
15,1320
15,1324
15,1345
15,1355
15,1388
15,1411
15,1503
15,1510
15,1542
15,1551
15,1558
15,1562
15,1567
15,1577
15,1629
15,1648
15,1661
15,1696
15,1708
15,1713
15,1753
15,1757
15,1769
15,1770
15,1792
16,3
16,10
16,15
16,35
16,41
16,44
16,55
16,67
16,127
16,235
16,237
16,243
16,267
16,277
16,292
16,296
16,319
16,357
16,360
16,394
16,405
16,464
16,470
16,492
16,495
16,530
16,541
16,544
16,590
16,598
17,15
17,23
17,44
17,55
17,59
17,127
17,150
17,159
17,182
17,196
17,218
17,226
17,234
17,235
17,243
17,249
17,256
17,257
17,267
17,319
17,331
17,351
17,353
17,357
17,378
17,388
